"from_symbol","to_symbol","combined_score"
"GPKOW","MFAP1",0.846
"GPKOW","RBMX2",0.84
"GPKOW","SF3B4",0.865
"GPKOW","SNRPD1",0.805
"GPKOW","SF3B1",0.826
"GPKOW","RBM48",0.806
"GPKOW","SRRM2",0.805
"GPKOW","MX2",0.923
"GPKOW","SF3B2",0.843
"GPKOW","SNIP1",0.834
"GPKOW","VASP",0.772
"GPKOW","SNRPF",0.812
"GPKOW","SF3B3",0.912
"GPKOW","DHX38",0.998
"GPKOW","SNRPD3",0.811
"GPKOW","CDC5L",0.87
"GPKOW","DDX5",0.809
"GPKOW","SRRM1",0.837
"GPKOW","MTREX",0.839
"AQR","SNRPB2",0.996
"AQR","PPIG",0.831
"AQR","DHX38",0.849
"AQR","DHX8",0.998
"AQR","PPWD1",0.849
"AQR","SNRPD3",0.997
"AQR","RBM22",0.999
"AQR","CDC5L",0.999
"AQR","SRRM1",0.903
"AQR","SRRM2",0.994
"AQR","DHX15",0.93
"AQR","SF3B2",0.808
"AQR","SF3B3",0.901
"AQR","SNIP1",0.891
"AQR","SNRPF",0.997
"AQR","RBMX2",0.801
"AQR","SF3B4",0.805
"AQR","NCBP1",0.937
"AQR","SNRPD1",0.997
"AQR","MAGOHB",0.95
"AQR","SF3B1",0.9
"AQR","SF3A2",0.883
"AQR","SF3A1",0.88
"AQR","MFAP1",0.808
"PSMC4","NEDD8",0.704
"PSMC4","PSMA3",0.998
"PSMC4","PSMD8",0.999
"PSMC4","PSME2",0.824
"PSMC4","RPS3",0.708
"PSMC4","PSMD5",0.999
"PSMC4","PSMA6",0.999
"PSMC4","PSMD7",0.999
"PSMC4","PSMD10",0.999
"PSMC4","CSF3",0.801
"PSMC4","RAD23B",0.875
"PSMC4","HTT",0.734
"PSMC4","PSMB7",0.998
"PSMC4","ECPAS",0.877
"PSMC4","VCP",0.855
"PSMC4","CDC73",0.708
"PSMC4","RPS6",0.713
"PSMC4","UBA52",0.935
"PSMC4","PSMC5",0.999
"PSMC4","RPL8",0.734
"PSMC4","PSMC2",0.999
"PSMC4","RPS4X",0.728
"PSMC4","PSMA2",0.999
"ACAP1","ARF6",0.9
"DERL2","P4HB",0.818
"DERL2","VCP",0.994
"DERL2","EMC2",0.904
"DERL2","UFD1",0.963
"DERL2","SEC61B",0.718
"DERL2","HSPA5",0.946
"NOX3","RAC2",0.799
"KDM4B","KDM1A",0.725
"KDM4B","KDM6B",0.758
"KDM4B","SMARCA4",0.783
"KDM4B","KDM4A",0.821
"KDM4B","KDM3B",0.734
"KDM4B","H4C6",0.798
"KDM4B","H3-3B",0.773
"KDM4B","H3-4",0.771
"ICAM3","ICAM1",0.964
"ICAM3","ITIH4",0.805
"ACTL6B","RUVBL1",0.907
"ACTL6B","PPARG",0.901
"ACTL6B","ING3",0.798
"ACTL6B","RB1",0.747
"ACTL6B","SMARCA2",0.982
"ACTL6B","ARID4B",0.891
"ACTL6B","TRRAP",0.938
"ACTL6B","ARID1A",0.978
"ACTL6B","SMARCD1",0.99
"ACTL6B","MORF4L1",0.813
"ACTL6B","SMARCA4",0.98
"KIF22","RACGAP1",0.861
"KIF22","KIFC1",0.881
"KIF22","MAZ",0.888
"KIF22","CDCA8",0.815
"KIF22","TACC3",0.892
"KIF22","AURKA",0.802
"KIF22","KIF20B",0.748
"KIF22","LCN1",0.78
"KIF22","KIF2C",0.916
"KIF22","BUB1B",0.709
"KIF22","PLK1",0.86
"KIF22","CDCA3",0.833
"CEACAM1","CEACAM5",0.909
"CEACAM1","CEACAM6",0.878
"YTHDC2","FIP1L1",0.812
"YTHDC2","RBM15",0.899
"YTHDC2","CBLL1",0.781
"YTHDC2","ZC3H13",0.932
"YTHDC2","ALKBH1",0.767
"YTHDC2","CSTF1",0.876
"YTHDC2","METTL3",0.946
"YTHDC2","IGF2BP3",0.836
"TNFRSF1A","BID",0.8
"TNFRSF1A","CASP8",0.998
"TNFRSF1A","CASP10",0.902
"TNFRSF1A","CCL2",0.768
"TNFRSF1A","TLR2",0.745
"TNFRSF1A","TAB1",0.835
"TNFRSF1A","SRC",0.934
"TNFRSF1A","TP53",0.741
"TNFRSF1A","JUN",0.729
"TNFRSF1A","CD27",0.715
"TNFRSF1A","STAT3",0.829
"TNFRSF1A","IL6",0.997
"TNFRSF1A","JAK2",0.702
"TNFRSF1A","DAXX",0.944
"TNFRSF1A","TNFRSF8",0.703
"TNFRSF1A","IL1B",0.997
"TNFRSF1A","CHUK",0.999
"TNFRSF1A","TNFRSF10B",0.842
"TNFRSF1A","GRB2",0.855
"TNFRSF1A","IL2",0.74
"TNFRSF1A","ICAM1",0.742
"TNFRSF1A","RIPK1",0.999
"TNFRSF1A","XIAP",0.853
"TNFRSF1A","TRAF3",0.977
"TNFRSF1A","IL1A",0.934
"TNFRSF1A","CASP3",0.853
"TNFRSF1A","TRAF2",0.999
"TNFRSF1A","NFKB1",0.848
"TNFRSF1A","FASLG",0.998
"TNFRSF1A","BIRC3",0.999
"TNFRSF1A","CD40",0.919
"TNFRSF1A","TANK",0.997
"TNFRSF1A","TLR4",0.949
"TNFRSF1A","TBK1",0.998
"TNFRSF1A","CFLAR",0.852
"TNFRSF1A","SUMO1",0.739
"TNFRSF1A","NFKBIA",0.809
"TNFRSF1A","TNFSF10",0.993
"TNFRSF1A","TLR3",0.752
"TNFRSF1A","EGFR",0.864
"TNFRSF1A","TIMP1",0.873
"TNFRSF1A","IL10",0.968
"TNFRSF1A","CXCL8",0.782
"TNFRSF1A","IFNGR1",0.804
"TNFRSF1A","CD8A",0.766
"TNFRSF1A","MAP3K7",0.999
"TNFRSF1A","FADD",0.999
"TNFRSF1A","RIPK2",0.706
"TNFRSF1A","IFNG",0.919
"TNFRSF1A","CCL5",0.718
"GOLGA5","STX5",0.804
"GOLGA5","GOSR1",0.827
"PPP2R5B","XBP1",0.75
"PPP2R5B","PPP2R1B",0.98
"PPP2R5B","PPP4C",0.766
"PPP2R5B","PPP2R2A",0.916
"PPP2R5B","PPP2R5A",0.848
"PPP2R5B","BUB1B",0.811
"PPP2R5B","PPP1R1A",0.91
"PPP2R5B","PPP2CB",0.966
"PPP2R5B","ARRB1",0.818
"PPP2R5B","RYR2",0.9
"PPP2R5B","PPP2R1A",0.999
"PPP2R5B","PPP2R2B",0.884
"PPP2R5B","PPP2R5E",0.725
"PYGM","GCK",0.807
"PYGM","PYGL",0.955
"PYGM","ROM1",0.786
"PYGM","CALML4",0.857
"PYGM","AGL",0.997
"PYGM","UGP2",0.987
"PYGM","PYGB",0.959
"PYGM","FKBP2",0.774
"PYGM","MAP3K11",0.796
"PYGM","SF1",0.826
"PYGM","CALM3",0.868
"PYGM","CALML5",0.867
"PYGM","FTH1",0.783
"PYGM","COX8A",0.775
"BCL3","HDAC1",0.909
"BCL3","IL6",0.761
"BCL3","JUN",0.758
"BCL3","CHUK",0.701
"BCL3","IL1B",0.719
"BCL3","COPS5",0.812
"BCL3","STAT1",0.75
"BCL3","NFKB1",0.999
"BCL3","RELB",0.959
"BCL3","CD40",0.81
"BCL3","NFKBIA",0.904
"PIGB","PIGH",0.854
"PIGB","PIGL",0.822
"PIGB","PIGK",0.81
"PRLH","PRL",0.749
"TRIP13","BUB3",0.741
"TRIP13","MAD2L1",0.994
"TRIP13","CDCA8",0.736
"TRIP13","DMC1",0.705
"TRIP13","TK1",0.722
"TRIP13","CYC1",0.912
"TRIP13","MCM4",0.741
"TRIP13","PLK1",0.734
"TRIP13","NCAPG",0.711
"TRIP13","NEK2",0.761
"TRIP13","BUB1B",0.928
"TRIP13","CDCA3",0.774
"TRIP13","AURKA",0.771
"TRIP13","CCNB1",0.797
"TRIP13","EXO1",0.861
"TRIP13","KIF2C",0.811
"TRIP13","MCM7",0.799
"KRT14","IVL",0.702
"KRT14","ITGB4",0.759
"KRT14","PGR",0.734
"KRT14","DSG3",0.778
"KRT20","CEACAM5",0.869
"KRT20","CHGA",0.776
"KRT20","UPK3A",0.728
"SPP2","AHSG",0.941
"SPP2","MGP",0.73
"HSD17B10","HADHB",0.971
"HSD17B10","ACAA2",0.98
"HSD17B10","AGO3",0.72
"HSD17B10","TARBP2",0.911
"HSD17B10","ACAA1",0.969
"HSD17B10","APP",0.881
"HSD17B10","EEF2",0.752
"HSD17B10","DHX9",0.748
"GPATCH1","USB1",0.794
"TNS1","FN1",0.756
"TNS1","SRC",0.783
"TNS1","VCL",0.808
"NGFR","FGF20",0.762
"NGFR","EGF",0.891
"NGFR","SQSTM1",0.762
"NGFR","NTRK1",0.999
"NGFR","PIK3R3",0.902
"NGFR","FGF2",0.844
"NGFR","IQGAP1",0.751
"NGFR","GRB2",0.762
"NGFR","IRAK1",0.949
"NGFR","FADD",0.923
"NGFR","APP",0.959
"NGFR","PIK3R2",0.906
"NGFR","RIPK2",0.993
"NGFR","CRK",0.745
"NGFR","CASP3",0.82
"NGFR","FGF22",0.758
"NGFR","THY1",0.705
"NGFR","EFNA2",0.854
"NGFR","PIK3CA",0.912
"NGFR","ARHGDIG",0.961
"NGFR","PIK3CD",0.9
"NGFR","IRS1",0.702
"NTN1","FYN",0.81
"NTN1","ROBO1",0.824
"NTN1","PTK2",0.799
"NTN1","SRC",0.75
"TRO","TROAP",0.999
"TRO","BYSL",0.999
"PTPN18","EGFR",0.841
"PTPN18","ERBB2",0.799
"DRD4","GNG11",0.732
"DRD4","GNB1",0.741
"DRD4","GNG3",0.705
"DRD4","GNB3",0.837
"DRD4","GNGT1",0.753
"DRD4","GNB5",0.76
"DRD4","MAOB",0.785
"SCT","GNB1",0.895
"SCT","SST",0.912
"SCT","NTS",0.764
"SCT","PYY",0.726
"SCT","AQP2",0.702
"TBX21","CD80",0.835
"TBX21","CCR7",0.823
"TBX21","IFNG",0.964
"TBX21","STAT5B",0.727
"TBX21","CD8A",0.944
"TBX21","IL10",0.866
"TBX21","CCR5",0.722
"TBX21","CD19",0.714
"TBX21","IL7R",0.794
"TBX21","KDM6B",0.925
"TBX21","LAG3",0.746
"TBX21","CCRL2",0.737
"TBX21","GZMB",0.918
"TBX21","STAT6",0.878
"TBX21","FASLG",0.789
"TBX21","STAT5A",0.734
"TBX21","IL13",0.852
"TBX21","GZMA",0.77
"TBX21","IRF8",0.716
"TBX21","CXCR3",0.831
"TBX21","IL2",0.868
"TBX21","KLRB1",0.701
"TBX21","PDCD1",0.7
"TBX21","IL1B",0.782
"TBX21","CD69",0.757
"TBX21","STAT1",0.846
"TBX21","IL6",0.829
"TBX21","IL4",0.887
"TBX21","CD27",0.773
"TBX21","STAT3",0.789
"TBX21","CXCL10",0.736
"TBX21","RUNX1",0.974
"TBX21","IL2RB",0.813
"TBX21","TGFB1",0.73
"TBX21","CXCR5",0.737
"MRPS34","MRPL57",0.896
"MRPS34","MRPS11",0.994
"MRPS34","MRPL2",0.914
"MRPS34","MRPL4",0.945
"MRPS34","MRPL11",0.935
"MRPS34","MRPS12",0.994
"MRPS34","TUFM",0.959
"MRPS34","MRPL3",0.896
"MRPS34","MRPS16",0.999
"MRPS34","MRPL49",0.88
"MRPS34","PTCD3",0.993
"MRPS34","MRPS18A",0.971
"MRPS34","MRPL33",0.886
"MRPS34","MRPL17",0.905
"MRPS34","MRPS28",0.993
"MRPS34","MRPL12",0.964
"MRPS34","MRPS31",0.996
"MRPS34","MRPL39",0.875
"MRPS34","MRPL9",0.885
"MRPS34","MRPL19",0.865
"MRPS34","MRPL58",0.937
"MRPS34","MRPL34",0.907
"MRPS34","MRPS18C",0.988
"MRPS34","MRPL46",0.893
"MRPS34","MRPL48",0.921
"MRPS34","MRPS15",0.996
"MRPS34","MRPS14",0.997
"MRPS34","MRPS7",0.995
"MRPS34","MRPS18B",0.996
"MRPS34","TSFM",0.756
"MRPS34","DAP3",0.993
"MRPS34","MRPL20",0.925
"MRPS34","MRPL16",0.915
"MRPS34","MRPL24",0.918
"MRPS34","MRPL40",0.927
"MRPS34","MRPL15",0.886
"MRPS34","MRPS17",0.99
"MRPS34","MTIF2",0.939
"CA12","CYP24A1",0.806
"CA12","CA9",0.739
"MAP2K5","SQSTM1",0.734
"MAP2K5","PRKCZ",0.761
"TIGAR","HK3",0.76
"TIGAR","TP53",0.981
"TIGAR","TPI1",0.894
"TIGAR","PFKFB4",0.968
"TIGAR","PKM",0.76
"FGF20","ALB",0.746
"FGF20","MAPK3",0.724
"FGF20","CXCL8",0.752
"FGF20","EGFR",0.927
"FGF20","MICU2",0.767
"FGF20","INSR",0.815
"FGF20","ERBB2",0.828
"FGF20","PDGFRA",0.855
"FGF20","KIT",0.85
"FGF20","NTRK1",0.888
"FGF20","GRB2",0.77
"FGF20","ERBB3",0.773
"FGF20","IL6",0.702
"FGF20","EGF",0.988
"FGF20","TGFB1",0.821
"FGF20","PDGFRB",0.893
"FGF20","FN1",0.797
"FGF20","CDH2",0.882
"CPB2","PROCR",0.724
"CPB2","APOH",0.747
"CPB2","PLAT",0.92
"CPB2","SERPIND1",0.764
"CPB2","SERPINF2",0.895
"CPB2","C3",0.807
"CPB2","SERPINE1",0.774
"CPB2","SERPINF1",0.819
"CPB2","F2",0.992
"CPB2","PLAU",0.735
"CPB2","PROC",0.753
"CPB2","HRG",0.732
"CDK13","SUPT4H1",0.765
"CDK13","MNAT1",0.78
"CDK13","CTR9",0.701
"CDK13","SUPT6H",0.789
"CDK13","CCNT1",0.968
"CDK13","CDC73",0.798
"CDK13","CDK7",0.808
"TSPAN32","PHLDA2",0.739
"TSPAN32","CD9",0.79
"TSPAN32","CD81",0.768
"NDUFB4","NDUFB5",0.999
"NDUFB4","NDUFA13",0.999
"NDUFB4","NDUFC2",0.999
"NDUFB4","NDUFB3",0.999
"NDUFB4","ATP5ME",0.936
"NDUFB4","NDUFV2",0.999
"NDUFB4","COX5A",0.988
"NDUFB4","NDUFAF1",0.976
"NDUFB4","ATP5PO",0.866
"NDUFB4","NDUFA9",0.999
"NDUFB4","ATP5MG",0.828
"NDUFB4","ATP5MF",0.767
"NDUFB4","NDUFB8",0.999
"NDUFB4","COX6A2",0.93
"NDUFB4","NDUFA4L2",0.767
"NDUFB4","NDUFB11",0.999
"NDUFB4","NDUFS6",0.999
"NDUFB4","PALB2",0.973
"NDUFB4","NDUFB2",0.999
"NDUFB4","ATP5F1C",0.757
"NDUFB4","UQCRC1",0.967
"NDUFB4","UQCRFS1",0.98
"NDUFB4","NDUFS3",0.999
"NDUFB4","COX5B",0.984
"NDUFB4","NDUFA3",0.999
"NDUFB4","SLIRP",0.709
"NDUFB4","NDUFA1",0.999
"NDUFB4","NDUFB7",0.999
"NDUFB4","UQCRC2",0.951
"NDUFB4","CYC1",0.928
"NDUFB4","NDUFS4",0.999
"NDUFB4","COX6C",0.985
"NDUFB4","NDUFA7",0.999
"NDUFB4","ATP5PD",0.839
"NDUFB4","SDHD",0.806
"NDUFB4","NDUFS7",0.999
"NDUFB4","COX7A1",0.941
"NDUFB4","COX7C",0.984
"NDUFB4","NDUFB6",0.999
"NDUFB4","NDUFAF4",0.888
"NDUFB4","NDUFA10",0.999
"NDUFB4","NDUFA8",0.999
"NDUFB4","NDUFA2",0.999
"NDUFB4","UQCR10",0.994
"NDUFB4","NDUFS2",0.999
"NDUFB4","ATP5PF",0.89
"NDUFB4","UQCRH",0.952
"NDUFB4","MRPS14",0.77
"CLIC5","MYH9",0.813
"ACTR6","SF3B4",0.851
"ACTR6","H2AZ1",0.956
"ACTR6","RUVBL1",0.999
"FAP","FN1",0.705
"OSTM1","TCIRG1",0.963
"IMPG2","PRPF31",0.707
"IFT25","ANAPC2",0.886
"IFT25","ANAPC5",0.897
"IFT25","CDC16",0.886
"IFT25","IFT56",0.992
"PLOD1","PLOD2",0.977
"PLOD1","COL4A2",0.787
"PLOD1","P4HA1",0.881
"PLOD1","COL1A1",0.818
"PLOD1","COL3A1",0.781
"PLOD1","COL6A1",0.729
"PLOD1","COL6A3",0.782
"PLOD1","P4HA2",0.908
"PLOD1","COL5A2",0.865
"PLOD1","COL5A1",0.857
"PLOD1","LOX",0.78
"PLOD1","COL6A2",0.726
"OXCT1","ACAA1",0.942
"OXCT1","SDHB",0.816
"OXCT1","SDHA",0.874
"OXCT1","ACAA2",0.959
"OXCT1","HADHB",0.944
"RRN3","POLR2L",0.98
"RRN3","POLR1E",0.998
"RRN3","POLR2B",0.713
"RRN3","FBL",0.791
"RRN3","GTF2H4",0.714
"RRN3","POLR2F",0.993
"RRN3","TRIM28",0.743
"RRN3","POLR1D",0.998
"RRN3","POLR1B",0.999
"RRN3","TBP",0.971
"MOGAT2","PLPP2",0.774
"MOGAT2","PNPLA3",0.713
"MOGAT2","MGLL",0.925
"AQP2","PRKACA",0.96
"AQP2","AQP9",0.714
"AQP2","PRKACG",0.96
"AQP2","STUB1",0.79
"DIMT1","RPF1",0.915
"DIMT1","GNL3L",0.701
"DIMT1","MPHOSPH10",0.951
"DIMT1","NOL6",0.985
"DIMT1","NOC2L",0.79
"DIMT1","RIOK2",0.984
"DIMT1","EXOSC10",0.901
"DIMT1","GNL3",0.707
"DIMT1","RPS11",0.946
"DIMT1","NOL7",0.833
"DIMT1","IMP4",0.988
"DIMT1","BUD23",0.985
"DIMT1","TRMT11",0.725
"DIMT1","UTP18",0.968
"DIMT1","RRP1B",0.711
"DIMT1","WDR3",0.986
"DIMT1","FCF1",0.97
"DIMT1","BRIX1",0.941
"DIMT1","UTP3",0.97
"DIMT1","RPS23",0.917
"DIMT1","RRP9",0.981
"DIMT1","RPS9",0.929
"DIMT1","FTSJ3",0.797
"DIMT1","RRP7A",0.934
"DIMT1","RCL1",0.984
"DIMT1","GTPBP4",0.861
"DIMT1","GRWD1",0.753
"DIMT1","SNU13",0.939
"DIMT1","WDR12",0.708
"DIMT1","RPS14",0.917
"DIMT1","UTP11",0.958
"DIMT1","RPS3",0.757
"DIMT1","UTP20",0.928
"DIMT1","TSR1",0.999
"DIMT1","DNTTIP2",0.947
"DIMT1","RSL24D1",0.873
"DIMT1","PDCD11",0.784
"DIMT1","MRTO4",0.878
"DIMT1","UTP14A",0.975
"DIMT1","NOC4L",0.989
"DIMT1","RRS1",0.928
"DIMT1","IMP3",0.972
"DIMT1","NOL11",0.832
"DIMT1","KRR1",0.856
"DIMT1","MAK16",0.763
"DIMT1","RPS16",0.928
"DIMT1","DDX18",0.748
"DIMT1","BYSL",0.999
"DIMT1","DDX47",0.761
"DIMT1","RPS19",0.938
"DIMT1","DHX15",0.72
"DIMT1","NIP7",0.884
"DIMT1","PNO1",0.972
"DIMT1","RPS4X",0.884
"DIMT1","UTP6",0.971
"DIMT1","TMA16",0.705
"DIMT1","EBNA1BP2",0.729
"DIMT1","GNL2",0.839
"DIMT1","MTREX",0.815
"DIMT1","RPS6",0.943
"DIMT1","RPS2",0.758
"DIMT1","HEATR1",0.965
"DIMT1","FBL",0.952
"EIF2AK1","CHUK",0.903
"EIF2AK1","EIF2S1",0.996
"EIF2AK1","EIF2S2",0.811
"EIF2AK1","IFIT1",0.903
"NME8","RIN3",0.734
"NME8","TXN",0.747
"NME8","ABCA7",0.73
"NME8","DYNLT3",0.8
"HBQ1","HBB",0.95
"HBQ1","HBE1",0.967
"HBQ1","LUC7L",0.855
"CEACAM6","FN1",0.707
"CEACAM6","CEACAM5",0.71
"RBM22","SRRM2",0.995
"RBM22","SF3B2",0.931
"RBM22","DHX15",0.936
"RBM22","SF3B3",0.93
"RBM22","SNIP1",0.979
"RBM22","LSM3",0.809
"RBM22","SNRPF",0.999
"RBM22","WBP11",0.865
"RBM22","PPIG",0.843
"RBM22","SNRPB2",0.997
"RBM22","SRSF1",0.856
"RBM22","DHX38",0.994
"RBM22","DHX8",0.996
"RBM22","PPWD1",0.882
"RBM22","SNRPD3",0.997
"RBM22","TCERG1",0.985
"RBM22","PRPF6",0.7
"RBM22","CDC5L",0.999
"RBM22","SRRM1",0.883
"RBM22","SF3A2",0.951
"RBM22","NCBP2",0.898
"RBM22","SF3A1",0.946
"RBM22","MFAP1",0.858
"RBM22","LSM7",0.852
"RBM22","LSM6",0.805
"RBM22","RBMX2",0.948
"RBM22","NCBP1",0.808
"RBM22","SF3B4",0.955
"RBM22","SNRPD1",0.997
"RBM22","LSM8",0.843
"RBM22","MAGOHB",0.926
"RBM22","SF3B1",0.949
"HSD17B2","AKR1C3",0.982
"HSD17B2","CYP1A1",0.962
"ZW10","BUB1B",0.928
"ZW10","COPB1",0.763
"ZW10","DCTN1",0.719
"ZW10","ZWILCH",0.999
"ZW10","COPA",0.865
"ZW10","COPB2",0.81
"ZW10","NAPA",0.751
"ZW10","NDC80",0.863
"ZW10","ESPL1",0.84
"ZW10","MAD2L1",0.811
"ZW10","BUB3",0.931
"ZW10","BNIP1",0.965
"ZW10","CENPE",0.832
"ZW10","KNTC1",0.999
"ZW10","SPDL1",0.854
"ITGB4","ITGB7",0.768
"ITGB4","LAMC1",0.802
"ITGB4","COL6A1",0.766
"ITGB4","ERBB2",0.944
"ITGB4","COL6A3",0.754
"ITGB4","THBS2",0.75
"ITGB4","ACTN4",0.797
"ITGB4","LAMA4",0.919
"ITGB4","ITGA2",0.924
"ITGB4","LAMA5",0.829
"ITGB4","COL6A2",0.766
"ITGB4","ITGB6",0.848
"ITGB4","VWF",0.743
"ITGB4","VTN",0.798
"ITGB4","EGFR",0.776
"ITGB4","ITGAV",0.929
"ITGB4","ITGA2B",0.827
"ITGB4","PTK2",0.964
"ITGB4","SRC",0.948
"ITGB4","VASP",0.707
"ITGB4","SPP1",0.717
"ITGB4","ITGB8",0.762
"ITGB4","COL4A2",0.827
"ITGB4","FN1",0.764
"ITGB4","CAV2",0.706
"ITGB4","ITGA3",0.982
"ITGB4","COL1A1",0.756
"ITGB4","CAV1",0.758
"ITGB4","ITGA9",0.779
"ITGB4","ITGB5",0.846
"ITGB4","EIF6",0.817
"ITGB4","THBS1",0.854
"ITGB4","LAMB1",0.806
"ITGB4","ITGA5",0.953
"PPP1R15A","ATF3",0.896
"PPP1R15A","SDHB",0.746
"PPP1R15A","PPP1CA",0.998
"PPP1R15A","CYCS",0.785
"PPP1R15A","EIF2AK3",0.901
"PPP1R15A","SHOC2",0.72
"PPP1R15A","COX5A",0.744
"PPP1R15A","NDUFV2",0.842
"PPP1R15A","UQCR10",0.863
"PPP1R15A","NDUFS2",0.866
"PPP1R15A","EIF2S1",0.999
"PPP1R15A","UQCRFS1",0.975
"PPP1R15A","NDUFS3",0.869
"PPP1R15A","CYC1",0.975
"PPP1R15A","UQCRC2",0.809
"PPP1R15A","PPP1CC",0.997
"PPP1R15A","SMAD7",0.945
"TRIP6","PRAME",0.774
"TRIP6","VCL",0.836
"TRIP6","EXOSC8",0.797
"TRIP6","PKM",0.779
"TRIP6","OIP5",0.876
"TRIP6","RIPK2",0.912
"SLC22A4","NOD2",0.841
"SLC22A4","RUNX1",0.779
"CETP","PLA2G7",0.861
"CETP","APOC3",0.977
"CETP","APOB",0.989
"CETP","LCAT",0.987
"CETP","APOE",0.974
"CETP","APOH",0.817
"CETP","CLU",0.887
"CETP","APOA2",0.97
"CETP","APOA1",0.989
"CETP","APOL1",0.896
"CETP","APP",0.761
"CETP","SCARB1",0.8
"TFAP2C","UBE2I",0.772
"TFAP2C","EGFR",0.82
"TFAP2C","CGA",0.753
"TFAP2C","FOXA1",0.798
"SULT2B1","DHCR7",0.815
"SULT2B1","CYP11A1",0.931
"SULT2B1","CYP1A1",0.926
"SULT2B1","STS",0.94
"SULT2B1","AKR1C3",0.935
"PPP1R13B","PPP1CA",0.938
"PPP1R13B","TP53",0.986
"PPP1R13B","TP53BP2",0.726
"PPP1R13B","PPP1CC",0.87
"ESF1","NOC2L",0.924
"ESF1","EXOSC10",0.793
"ESF1","GNL3",0.809
"ESF1","RPF1",0.781
"ESF1","NOL10",0.929
"ESF1","GNL3L",0.793
"ESF1","MPHOSPH10",0.987
"ESF1","NOL6",0.994
"ESF1","RRP1B",0.779
"ESF1","UTP18",0.994
"ESF1","WDR3",0.877
"ESF1","NAT10",0.991
"ESF1","IMP4",0.836
"ESF1","FTSJ3",0.752
"ESF1","RRP7A",0.814
"ESF1","GTPBP4",0.942
"ESF1","NOC3L",0.861
"ESF1","GRWD1",0.825
"ESF1","BRIX1",0.851
"ESF1","UTP3",0.998
"ESF1","RRP9",0.736
"ESF1","DNTTIP2",0.736
"ESF1","RSL24D1",0.855
"ESF1","PDCD11",0.946
"ESF1","UTP11",0.863
"ESF1","CEBPZ",0.928
"ESF1","UTP20",0.746
"ESF1","TSR1",0.825
"ESF1","RRS1",0.842
"ESF1","MRTO4",0.797
"ESF1","UTP14A",0.892
"ESF1","NOC4L",0.772
"ESF1","DDX47",0.991
"ESF1","CSNK2A1",0.72
"ESF1","GAR1",0.705
"ESF1","DHX15",0.876
"ESF1","NGDN",0.921
"ESF1","MAK16",0.851
"ESF1","KRR1",0.957
"ESF1","DDX18",0.977
"ESF1","BYSL",0.93
"ESF1","EBNA1BP2",0.856
"ESF1","GNL2",0.873
"ESF1","POLR1E",0.827
"ESF1","RRP15",0.828
"ESF1","UTP6",0.995
"ESF1","NOP53",0.872
"ESF1","TMA16",0.726
"ESF1","DHX8",0.796
"ESF1","HEATR1",0.884
"SIRT4","CD38",0.921
"SIRT4","PNP",0.913
"UQCRC1","SDHD",0.727
"UQCRC1","COX7A2",0.833
"UQCRC1","NDUFS7",0.997
"UQCRC1","CS",0.71
"UQCRC1","COX7A1",0.998
"UQCRC1","COX7C",0.994
"UQCRC1","NDUFB6",0.945
"UQCRC1","CDCA8",0.7
"UQCRC1","DLD",0.831
"UQCRC1","NDUFA10",0.996
"UQCRC1","NDUFA8",0.992
"UQCRC1","NDUFA2",0.992
"UQCRC1","UQCR10",0.999
"UQCRC1","NDUFS2",0.999
"UQCRC1","COX7A2L",0.926
"UQCRC1","COX8A",0.816
"UQCRC1","UQCRH",0.999
"UQCRC1","UQCRFS1",0.999
"UQCRC1","NDUFS3",0.995
"UQCRC1","ATP5F1A",0.97
"UQCRC1","COX5B",0.999
"UQCRC1","NDUFA3",0.939
"UQCRC1","NDUFA1",0.922
"UQCRC1","NDUFB7",0.991
"UQCRC1","ACO2",0.855
"UQCRC1","UQCRC2",0.999
"UQCRC1","CYC1",0.999
"UQCRC1","NDUFS4",0.993
"UQCRC1","COX6C",0.965
"UQCRC1","NDUFA7",0.95
"UQCRC1","ATP5PD",0.863
"UQCRC1","MDH2",0.921
"UQCRC1","ATP5PB",0.903
"UQCRC1","NDUFA9",0.998
"UQCRC1","ATP5F1D",0.968
"UQCRC1","TUFM",0.983
"UQCRC1","NDUFB8",0.982
"UQCRC1","COX6A2",0.994
"UQCRC1","CYCS",0.925
"UQCRC1","NDUFB11",0.94
"UQCRC1","SDHA",0.968
"UQCRC1","NDUFS6",0.99
"UQCRC1","BCS1L",0.831
"UQCRC1","SDHB",0.938
"UQCRC1","PALB2",0.734
"UQCRC1","NDUFB2",0.866
"UQCRC1","ATP5F1C",0.955
"UQCRC1","PDHB",0.826
"UQCRC1","HTT",0.94
"UQCRC1","NDUFB5",0.967
"UQCRC1","NDUFA13",0.982
"UQCRC1","NDUFC2",0.944
"UQCRC1","GOT2",0.718
"UQCRC1","NDUFB3",0.94
"UQCRC1","NDUFV2",0.996
"UQCRC1","COX5A",0.999
"UQCRC1","ATP5PO",0.765
"LAG3","PDCD1",0.95
"LAG3","CD69",0.713
"LAG3","CXCR3",0.803
"LAG3","IL2",0.744
"LAG3","GZMA",0.805
"LAG3","IDO1",0.825
"LAG3","CD27",0.775
"LAG3","CCR5",0.736
"LAG3","IL10",0.763
"LAG3","IFNG",0.877
"LAG3","CCR7",0.707
"LAG3","CD80",0.99
"LAG3","CD8A",0.947
"LAG3","GZMB",0.93
"LAG3","FASLG",0.768
"LAG3","GZMH",0.731
