"from_symbol","to_symbol","combined_score"
"DLGAP5","INCENP",0.806
"DLGAP5","KIF18A",0.945
"DLGAP5","HJURP",0.946
"DLGAP5","ECT2",0.858
"DLGAP5","KPNA2",0.705
"DLGAP5","CCNA2",0.97
"DLGAP5","MAD2L1",0.906
"DLGAP5","TPX2",0.978
"DLGAP5","SKA1",0.808
"DLGAP5","KIF23",0.951
"DLGAP5","KNTC1",0.764
"DLGAP5","TROAP",0.77
"DLGAP5","SHCBP1",0.74
"DLGAP5","PIMREG",0.726
"DLGAP5","KIF20A",0.97
"DLGAP5","CENPE",0.957
"DLGAP5","TACC3",0.845
"DLGAP5","CDCA8",0.961
"DLGAP5","KIF4A",0.962
"DLGAP5","CENPU",0.734
"DLGAP5","PRC1",0.892
"DLGAP5","GTSE1",0.736
"DLGAP5","EXO1",0.787
"DLGAP5","CCNB2",0.974
"DLGAP5","KPNB1",0.853
"DLGAP5","SMC2",0.807
"DLGAP5","PCLAF",0.881
"DLGAP5","CDKN3",0.962
"DLGAP5","CDC20",0.981
"DLGAP5","CCNB1",0.965
"DLGAP5","CENPF",0.976
"DLGAP5","DTL",0.756
"DLGAP5","HMMR",0.999
"DLGAP5","ASF1B",0.751
"DLGAP5","BUB1",0.986
"DLGAP5","E2F8",0.799
"DLGAP5","RRM2",0.95
"DLGAP5","PTTG1",0.913
"DLGAP5","NDC80",0.957
"DLGAP5","CKS2",0.841
"DLGAP5","CEP55",0.999
"DLGAP5","ESPL1",0.82
"DLGAP5","TTK",0.977
"DLGAP5","ARHGAP11A",0.801
"DLGAP5","BIRC5",0.967
"DLGAP5","CKAP2",0.838
"DLGAP5","KIF2C",0.975
"DLGAP5","TOP2A",0.978
"DLGAP5","CDC25C",0.89
"DLGAP5","BUB1B",0.981
"DLGAP5","KIF15",0.937
"DLGAP5","GINS2",0.72
"DLGAP5","PBK",0.979
"DLGAP5","NCAPG",0.948
"DLGAP5","RCC1",0.863
"DLGAP5","WDHD1",0.754
"DLGAP5","PLK1",0.807
"DLGAP5","SPC25",0.854
"DLGAP5","CDC45",0.921
"DLGAP5","NEK2",0.963
"DLGAP5","CDCA3",0.951
"DLGAP5","KIF11",0.997
"DLGAP5","AURKB",0.95
"DLGAP5","FOXM1",0.872
"DLGAP5","KIF14",0.933
"DLGAP5","MKI67",0.902
"SGPP1","PLPP3",0.946
"SGPP1","SMPD1",0.945
"SGPP1","ASAH1",0.955
"SGPP1","UGT8",0.938
"SGPP1","CERS4",0.957
"SGPP1","CERS2",0.949
"SGPP1","SMPD2",0.944
"SGPP1","GALC",0.935
"SGPP1","SGPL1",0.989
"SGPP1","PLPP2",0.942
"SGPP1","DEGS1",0.944
"SGPP1","CERS6",0.951
"SGPP1","UBP1",0.765
"SGPP1","KDSR",0.942
"SGPP1","SGMS1",0.947
"SGPP1","SPHK1",0.978
"SGPP1","SPHK2",0.991
"SGPP1","UGCG",0.948
"PLEKHG3","CDC42",0.733
"EVI2A","EVI2B",0.995
"EVI2A","ADAP2",0.769
"EVI2A","OMG",0.878
"EVI2A","NF1",0.818
"OMG","MAG",0.993
"OMG","MBP",0.703
"OMG","ARHGDIA",0.735
"OMG","EVI2B",0.86
"OMG","RHOA",0.855
"OMG","RTN4",0.99
"OMG","PTPRS",0.717
"CTAG2","MAGEC1",0.723
"CTAG2","MAGEA4",0.924
"CTAG2","MAGEA1",0.845
"CANX","ALB",0.743
"CANX","VDAC1",0.863
"CANX","NCSTN",0.754
"CANX","GANAB",0.953
"CANX","EEA1",0.738
"CANX","LAMP1",0.831
"CANX","TOR1A",0.737
"CANX","STT3A",0.73
"CANX","CD63",0.843
"CANX","TMC6",0.741
"CANX","UGGT2",0.9
"CANX","SERPINA1",0.772
"CANX","B2M",0.853
"CANX","HSPA9",0.871
"CANX","TAP1",0.762
"CANX","MOGS",0.952
"CANX","ITPR1",0.843
"CANX","TOMM20",0.905
"CANX","SEC22B",0.703
"CANX","NOX4",0.724
"CANX","SEC13",0.757
"CANX","PDIA4",0.931
"CANX","LMAN1",0.897
"CANX","HSP90B1",0.99
"CANX","FAF2",0.875
"CANX","ATP2A2",0.849
"CANX","UBE2J1",0.832
"CANX","TMX1",0.872
"CANX","CD79B",0.825
"CANX","ATF6",0.863
"CANX","ERP29",0.744
"CANX","OS9",0.958
"CANX","HLA-B",0.705
"CANX","PDIA3",0.999
"CANX","RETREG1",0.809
"CANX","HSPA5",0.998
"CANX","SEC24B",0.724
"CANX","HLA-A",0.736
"CANX","TSG101",0.845
"CANX","SEC31A",0.761
"CANX","EDEM3",0.754
"CANX","CD81",0.77
"CANX","STIM1",0.754
"CANX","EDEM2",0.897
"CANX","DNAJC10",0.876
"CANX","GOLGA2",0.743
"CANX","MAN1B1",0.799
"CANX","PPIB",0.943
"CANX","CD9",0.759
"CANX","CD3D",0.79
"CANX","GAPDH",0.828
"CANX","TMX2",0.713
"CANX","UGGT1",0.935
"CANX","ITPR3",0.893
"CANX","P4HB",0.966
"CANX","EMC1",0.854
"CANX","ERP44",0.79
"CANX","PRKCSH",0.911
"CANX","CALR",0.999
"CANX","VCP",0.967
"CANX","HSP90AB1",0.886
"CANX","HYOU1",0.869
"CANX","PHB1",0.74
"CANX","COPB1",0.771
"CANX","HSPA4",0.882
"CANX","ERO1A",0.726
"CANX","ERN1",0.726
"CANX","DDOST",0.886
"CANX","TAPBP",0.996
"CANX","PDIA6",0.725
"CANX","SEL1L",0.918
"CANX","EDEM1",0.986
"CANX","RPN1",0.841
"CANX","HSP90AA1",0.848
"CANX","AUP1",0.862
"CANX","SEC63",0.713
"CANX","BCAP31",0.938
"PYCARD","GSDMD",0.939
"PYCARD","DDX3X",0.765
"PYCARD","NLRP1",0.999
"PYCARD","CARD8",0.996
"PYCARD","CASP8",0.992
"PYCARD","IL18",0.993
"PYCARD","IL1A",0.791
"PYCARD","CASP1",0.999
"PYCARD","RIPK1",0.75
"PYCARD","CARD9",0.774
"PYCARD","IFI16",0.948
"PYCARD","CASP4",0.85
"PYCARD","IL1B",0.989
"PYCARD","TNF",0.705
"PYCARD","CHUK",0.762
"PYCARD","CASP5",0.999
"PYCARD","NLRP3",0.999
"PYCARD","LRRC3",0.728
"PYCARD","SYK",0.826
"PYCARD","IKBKB",0.763
"PYCARD","CIITA",0.748
"PYCARD","TLR4",0.76
"PYCARD","MALT1",0.723
"PYCARD","PSTPIP1",0.846
"PYCARD","MYD88",0.843
"PYCARD","AIM2",0.999
"PYCARD","RIGI",0.787
"PYCARD","NLRP2",0.912
"PYCARD","ERC1",0.721
"TRAF2","USP4",0.808
"TRAF2","BCL10",0.875
"TRAF2","CD40LG",0.742
"TRAF2","PIK3CD",0.905
"TRAF2","GSTP1",0.945
"TRAF2","TNFRSF11A",0.983
"TRAF2","CHUK",0.995
"TRAF2","TNFRSF10B",0.91
"TRAF2","TNF",0.999
"TRAF2","GAB2",0.9
"TRAF2","PIK3CA",0.905
"TRAF2","UBA52",0.717
"TRAF2","IKBKB",0.994
"TRAF2","TNFRSF8",0.868
"TRAF2","TRADD",0.999
"TRAF2","TRAF6",0.995
"TRAF2","HTRA2",0.866
"TRAF2","BTK",0.915
"TRAF2","CYLD",0.992
"TRAF2","BECN1",0.995
"TRAF2","USP48",0.952
"TRAF2","GAPDH",0.923
"TRAF2","TAB2",0.994
"TRAF2","PRKCE",0.902
"TRAF2","PRKCD",0.91
"TRAF2","TRAF3",0.996
"TRAF2","PRKCQ",0.905
"TRAF2","MAP2K3",0.92
"TRAF2","UBE2V2",0.935
"TRAF2","IRAK4",0.932
"TRAF2","IRAK1",0.939
"TRAF2","UBE2N",0.992
"TRAF2","RIPK1",0.999
"TRAF2","XIAP",0.957
"TRAF2","TNFRSF12A",0.905
"TRAF2","TNFRSF9",0.927
"TRAF2","MAP3K14",0.995
"TRAF2","ERN2",0.727
"TRAF2","DIABLO",0.894
"TRAF2","MAP3K1",0.984
"TRAF2","CASP8",0.994
"TRAF2","FLNA",0.836
"TRAF2","TRAF1",0.999
"TRAF2","SQSTM1",0.931
"TRAF2","PRKN",0.793
"TRAF2","MAP2K6",0.916
"TRAF2","ZFAND6",0.882
"TRAF2","TRAF5",0.998
"TRAF2","CD27",0.814
"TRAF2","JUN",0.788
"TRAF2","HSP90AB1",0.749
"TRAF2","PIK3CB",0.905
"TRAF2","BIRC2",0.999
"TRAF2","RELA",0.732
"TRAF2","ERN1",0.999
"TRAF2","MAP2K7",0.924
"TRAF2","LCK",0.914
"TRAF2","IKBKE",0.998
"TRAF2","EGFR",0.835
"TRAF2","TNFRSF1B",0.994
"TRAF2","NFKB2",0.71
"TRAF2","UBE2D1",0.815
"TRAF2","RNF31",0.958
"TRAF2","TNFSF12",0.75
"TRAF2","FHL2",0.914
"TRAF2","MAP4K2",0.936
"TRAF2","FADD",0.999
"TRAF2","BAK1",0.727
"TRAF2","FYN",0.913
"TRAF2","TRAIP",0.841
"TRAF2","MAP3K7",0.988
"TRAF2","MAPK9",0.713
"TRAF2","OPTN",0.711
"TRAF2","RBCK1",0.929
"TRAF2","SHARPIN",0.937
"TRAF2","SPHK1",0.977
"TRAF2","TANK",0.973
"TRAF2","CD40",0.996
"TRAF2","PIK3R1",0.907
"TRAF2","BIRC3",0.999
"TRAF2","RIGI",0.927
"TRAF2","TRAF3IP2",0.713
"TRAF2","PIK3R3",0.901
"TRAF2","TNFRSF4",0.777
"TRAF2","UBC",0.814
"TRAF2","MAP3K5",0.999
"TRAF2","TNIK",0.762
"TRAF2","TNFRSF14",0.978
"TRAF2","TNFAIP3",0.948
"TRAF2","TBK1",0.998
"TRAF2","CFLAR",0.943
"TRAF2","USP2",0.761
"TRAF2","MAPK8",0.771
"TRAF2","MALT1",0.74
"TRAF2","USP7",0.751
"YEATS4","KAT5",0.999
"YEATS4","H2AZ2",0.808
"YEATS4","VPS72",0.998
"YEATS4","ATF2",0.728
"YEATS4","MORF4L2",0.992
"YEATS4","RUVBL2",0.998
"YEATS4","PHF20",0.767
"YEATS4","MCRS1",0.74
"YEATS4","H3-3B",0.822
"YEATS4","H3-4",0.864
"YEATS4","TRRAP",0.997
"YEATS4","MBTD1",0.985
"YEATS4","KAT6B",0.75
"YEATS4","NUMA1",0.864
"YEATS4","MYC",0.905
"YEATS4","MRGBP",0.998
"YEATS4","HCFC1",0.763
"YEATS4","ACTB",0.942
"YEATS4","TFAP2B",0.894
"YEATS4","BRD8",0.998
"YEATS4","ACTL6A",0.994
"YEATS4","CFDP1",0.96
"YEATS4","KAT2B",0.775
"YEATS4","MORF4L1",0.999
"YEATS4","GTF2F2",0.749
"YEATS4","KAT8",0.968
"YEATS4","RUVBL1",0.999
"YEATS4","OGT",0.732
"YEATS4","MEAF6",0.999
"YEATS4","TACC1",0.846
"YEATS4","KANSL2",0.748
"YEATS4","BRD3",0.712
"YEATS4","TADA3",0.784
"YEATS4","KANSL3",0.726
"YEATS4","EP400",0.999
"YEATS4","ING3",0.998
"YEATS4","SMARCB1",0.862
"YEATS4","MSL2",0.902
"YEATS4","H2AZ1",0.976
"YEATS4","GTF2F1",0.723
"YEATS4","PPM1B",0.751
"YEATS4","ZNHIT1",0.951
"YEATS4","MSL3",0.926
"YEATS4","SMARCA2",0.718
"YEATS4","MLLT10",0.864
"TAS2R3","GNAT3",0.908
"TAS2R3","TAS2R4",0.885
"TAS2R4","GNAT3",0.957
"TAS2R4","PLCB2",0.888
"IDUA","HYAL2",0.918
"IDUA","GUSB",0.726
"IDUA","SI",0.836
"IDUA","GALNS",0.783
"IDUA","HYAL1",0.946
"IDUA","MGAM",0.836
"IDUA","SPAM1",0.941
"IDUA","IDS",0.981
"IDUA","HYAL3",0.923
"IDUA","ARSB",0.973
"IDUA","SGSH",0.974
"PIN1","CDC27",0.734
"PIN1","IRF3",0.967
"PIN1","TRAC",0.732
"PIN1","HIPK2",0.965
"PIN1","PML",0.836
"PIN1","TP53",0.946
"PIN1","SFN",0.909
"PIN1","PLK1",0.821
"PIN1","POLR2A",0.912
"PIN1","GALE",0.715
"PIN1","NCF4",0.8
"PIN1","MYC",0.881
"PIN1","NCF2",0.8
"PIN1","MAPT",0.716
"FBXL12","CUL1",0.983
"KIF17","LIN7A",0.919
"KIF17","DLG4",0.812
"KIF17","DLG1",0.802
"KIF17","MAPRE1",0.81
"KIF17","APBA1",0.977
"KIF17","SEPTIN9",0.822
"KIF17","IFT46",0.759
"KIF17","KIF11",0.874
"KIF17","CREM",0.791
"KIF17","TNPO1",0.958
"KIF17","FHL5",0.704
"KIF17","KIF15",0.704
"KIF17","IFT88",0.769
"KIF17","GRIN2B",0.976
"KIF17","GRIN2A",0.794
"KIF17","KIFC3",0.705
"KIF17","KIFC1",0.706
"KIF17","KIFAP3",0.855
"KIF17","IFT56",0.74
"KIF17","LIN7C",0.715
"KIF17","KLC1",0.73
"KIF17","GRIN1",0.756
"KIF17","KIF18A",0.73
"KIF17","CASK",0.919
"KLF2","MYC",0.779
"KLF2","SELL",0.785
"KLF2","FOXO1",0.733
"KLF2","JUN",0.72
"KLF2","EP300",0.78
"KLF2","RELA",0.934
"KLF2","MAPK7",0.752
"KLF2","WWP1",0.72
"KLF2","CD8A",0.732
"KLF2","SOX2",0.798
"KLF2","S1PR1",0.856
"JPT2","JPT1",0.724
"GFER","TIMM10",0.815
"GFER","TIMM8A",0.796
"GFER","MOB1A",0.765
"GFER","QSOX1",0.869
"GFER","TIMM9",0.749
"GFER","DIAPH1",0.747
"GFER","COPS5",0.742
"GFER","SAV1",0.99
"GFER","WWC1",0.747
"GFER","CYCS",0.781
"SYNGR3","SYP",0.774
"SYNGR3","SYT1",0.715
"SYNGR3","SLC6A3",0.944
"RAB40C","RABGGTB",0.832
"RAB40C","ELOB",0.863
"RAB40C","CUL5",0.869
"RAB40C","RAB40B",0.845
"GNG13","KCNJ16",0.75
"GNG13","GNAT3",0.982
"GNG13","ADCY7",0.742
"GNG13","ADCY3",0.937
"GNG13","PDE1A",0.911
"GNG13","HTR1E",0.712
"GNG13","DRD2",0.713
"GNG13","ADCY10",0.74
"GNG13","GNB2",0.743
"GNG13","PLCB4",0.904
"GNG13","OR7C1",0.732
"GNG13","CXCR4",0.908
"GNG13","HTR5A",0.79
"GNG13","MTNR1B",0.908
"GNG13","GNG12",0.887
"GNG13","OR51E2",0.718
"GNG13","GNAL",0.98
"GNG13","GNG7",0.946
"GNG13","KCNJ9",0.781
"GNG13","PDE1C",0.901
"GNG13","GNB5",0.881
"GNG13","OR7A5",0.74
"GNG13","PLCB1",0.906
"GNG13","HTR7",0.914
"GNG13","GNGT1",0.888
"GNG13","HTR1A",0.714
"GNG13","PLCB3",0.902
"GNG13","GNAI1",0.822
"GNG13","APLNR",0.911
"GNG13","ADCY8",0.785
"GNG13","ADCY1",0.84
"GNG13","GNA14",0.76
"GNG13","GNAI2",0.762
"GNG13","CCR5",0.908
"GNG13","OR11A1",0.766
"GNG13","GNAS",0.971
"GNG13","GNAO1",0.879
"GNG13","MTNR1A",0.706
"GNG13","GNG4",0.863
"GNG13","RGS7",0.719
"GNG13","GNAQ",0.709
"GNG13","GABBR2",0.729
"GNG13","GNG5",0.71
"GNG13","GNG3",0.946
"GNG13","OR1D2",0.738
"GNG13","OR7E24",0.759
"GNG13","KCNJ3",0.739
"GNG13","GNAI3",0.788
"GNG13","PLCB2",0.966
"GNG13","PRKCG",0.746
"GNG13","GNB1",0.999
"GNG13","GNG11",0.764
"GNG13","PRKCA",0.762
"ZNF10","TRIM28",0.995
"ZNF10","SETDB1",0.756
"TICAM1","RIPK1",0.994
"TICAM1","IRAK1",0.96
"TICAM1","IRAK4",0.957
"TICAM1","TRAF3",0.994
"TICAM1","TRAF6",0.998
"TICAM1","SARM1",0.967
"TICAM1","CASP8",0.977
"TICAM1","TRAF1",0.739
"TICAM1","CASP10",0.906
"TICAM1","TLR2",0.975
"TICAM1","FADD",0.961
"TICAM1","MAP3K7",0.854
"TICAM1","IKBKE",0.912
"TICAM1","IFIH1",0.857
"TICAM1","IFNB1",0.824
"TICAM1","MYD88",0.928
"TICAM1","IRF7",0.981
"TICAM1","LY96",0.836
"TICAM1","TLR4",0.999
"TICAM1","TLR3",0.999
"TICAM1","IRF3",0.993
"TICAM1","TBK1",0.982
"TICAM1","CFLAR",0.939
"TICAM1","RIGI",0.868
"TICAM1","TANK",0.82
"MON1B","MAU2",0.755
"MON1B","RMC1",0.939
"MON1B","RAB7A",0.83
"MON1B","VPS41",0.876
"MON1B","VPS11",0.783
"MON1B","RAB5A",0.751
"EIF3K","EIF3G",0.999
"EIF3K","EEF1D",0.774
"EIF3K","RPS14",0.952
"EIF3K","EIF3H",0.999
"EIF3K","EIF1",0.973
"EIF3K","RPS23",0.974
"EIF3K","EIF3M",0.999
"EIF3K","RPS9",0.957
"EIF3K","EIF1AY",0.788
"EIF3K","FAU",0.995
"EIF3K","RPS3",0.985
"EIF3K","RPS13",0.976
"EIF3K","EIF3J",0.999
"EIF3K","RPS4Y1",0.725
"EIF3K","RPS11",0.972
"EIF3K","MRNIP",0.727
"EIF3K","SELENOP",0.876
"EIF3K","ABCE1",0.875
"EIF3K","EIF2S2",0.972
"EIF3K","EIF4G1",0.914
"EIF3K","EIF1AX",0.963
"EIF3K","MRPS15",0.721
"EIF3K","EIF3I",0.999
"EIF3K","EIF2S1",0.982
"EIF3K","EIF4A1",0.901
"EIF3K","RPS5",0.963
"EIF3K","RPS4X",0.952
"EIF3K","RPS20",0.972
"EIF3K","RPL8",0.849
"EIF3K","RPS6",0.973
"EIF3K","EIF3B",0.999
"EIF3K","RPS2",0.969
"EIF3K","COPS5",0.924
"EIF3K","RPL24",0.755
"EIF3K","CCND3",0.899
"EIF3K","RPL18",0.889
"EIF3K","RPS21",0.98
"EIF3K","RPS24",0.969
"EIF3K","RPS27L",0.731
"EIF3K","MRPS12",0.806
"EIF3K","EIF3A",0.999
"EIF3K","RACK1",0.963
"EIF3K","RPS19",0.986
"EIF3K","EIF3L",0.999
"EIF3K","RPS16",0.984
"EIF3K","EIF4A2",0.742
"TUBA4A","TUBB",0.994
"TUBA4A","CCT6B",0.746
"TUBA4A","DYNC2H1",0.742
"TUBA4A","TUBB2A",0.995
"TUBA4A","TUBB3",0.993
"TUBA4A","PLK1",0.886
"TUBA4A","GJA1",0.93
"TUBA4A","ACTB",0.825
"TUBA4A","DYNC1LI1",0.739
"TUBA4A","TUBA1A",0.947
"TUBA4A","MAPT",0.981
"TUBA4A","CETN2",0.718
"TUBA4A","PFDN2",0.758
"TUBA4A","DYNC1LI2",0.709
"TUBA4A","TUBA1C",0.778
"TUBA4A","CDC42",0.931
"TUBA4A","TJP1",0.911
"TUBA4A","TBCA",0.868
"TUBA4A","ENO1",0.702
"TUBA4A","TUBB6",0.969
"TUBA4A","CHMP2B",0.705
"TUBA4A","ARHGEF2",0.906
"TUBA4A","CCT3",0.71
"TUBA4A","TCP1",0.761
"TUBA4A","DYNC1H1",0.805
"TUBA4A","OPTN",0.737
"TUBA4A","DYNC1I1",0.745
"TUBA4A","CCT4",0.704
"TUBA4A","TUBB4B",0.991
"TUBA4A","TUBB4A",0.983
"TUBA4A","TUBB2B",0.968
"TUBA4A","MAP9",0.722
"GNG11","GNAQ",0.705
"GNG11","GNG3",0.809
"GNG11","GNG5",0.836
"GNG11","GNAZ",0.742
"GNG11","GNAI3",0.885
"GNG11","KCNJ3",0.709
"GNG11","HTR1F",0.717
"GNG11","PIK3R3",0.708
"GNG11","GNB1",0.998
"GNG11","HTR7",0.918
"GNG11","GNA15",0.727
"GNG11","PLCB1",0.711
"GNG11","APLNR",0.919
"GNG11","GNAI1",0.848
"GNG11","GNAI2",0.822
"GNG11","GNAT2",0.743
"GNG11","GNA14",0.726
"GNG11","RHO",0.739
"GNG11","GNAO1",0.73
"GNG11","GNG4",0.986
"GNG11","GNAS",0.95
"GNG11","CCR5",0.915
"GNG11","GNG12",0.759
"GNG11","MTNR1B",0.908
"GNG11","GNA13",0.717
"GNG11","GNAL",0.798
"GNG11","CHRM2",0.717
"GNG11","GNB5",0.794
"GNG11","GNAT3",0.71
"GNG11","NMU",0.711
"GNG11","GNA12",0.731
"GNG11","PLCB4",0.703
"GNG11","CXCR4",0.945
"GNG11","GNB2",0.808
"GNGT1","PLCB2",0.851
"GNGT1","PDE6B",0.947
"GNGT1","GNG7",0.755
"GNGT1","CACNA1F",0.748
"GNGT1","PRKCA",0.704
"GNGT1","SAG",0.719
"GNGT1","GNB5",0.803
"GNGT1","GNB1",0.999
"GNGT1","RGS9",0.936
"GNGT1","GNG3",0.751
"GNGT1","GNG5",0.724
"GNGT1","ZNF277",0.711
"GNGT1","NTSR1",0.816
"GNGT1","GNAQ",0.762
"GNGT1","GNAZ",0.797
"GNGT1","MTNR1B",0.908
"GNGT1","GNAI3",0.806
"GNGT1","GNA13",0.8
"GNGT1","GNAL",0.816
"GNGT1","OPN1SW",0.832
"GNGT1","HTR1D",0.71
"GNGT1","CXCR4",0.91
"GNGT1","GNAI2",0.812
"GNGT1","GNAT2",0.972
"GNGT1","GNA14",0.711
"GNGT1","PDE6G",0.96
"GNGT1","GNB2",0.998
"GNGT1","ADCY1",0.73
"GNGT1","RHO",0.98
"GNGT1","GNG4",0.93
"GNGT1","GNAO1",0.867
"GNGT1","GNAS",0.971
"GNGT1","CCR5",0.981
"GNGT1","OPRM1",0.707
"GNGT1","GNAT3",0.763
"GNGT1","HRAS",0.734
"GNGT1","HTR7",0.917
"GNGT1","PTGER3",0.728
"GNGT1","CCL5",0.802
"GNGT1","GNA15",0.742
"GNGT1","DRD3",0.703
"GNGT1","GNA12",0.885
"GNGT1","PDCL",0.913
"GNGT1","APLNR",0.933
"GNGT1","FNTA",0.75
"GNGT1","PDE6A",0.974
"GNGT1","HTR1E",0.728
"GNGT1","GNAI1",0.984
"GNGT1","PDC",0.975
"PTPN12","LPXN",0.86
"PTPN12","PXN",0.999
"PTPN12","PTK2B",0.884
"PTPN12","GRB2",0.94
"PTPN12","SHC1",0.968
"PTPN12","SRC",0.834
"PTPN12","PTS",0.937
"PTPN12","PTK2",0.922
"PTPN12","EGF",0.808
"PTPN12","WAS",0.772
"PTPN12","PDGFRB",0.798
"PTPN12","PSTPIP2",0.891
"PTPN12","EGFR",0.963
"PTPN12","PTPN11",0.727
"PTPN12","TGFB1I1",0.751
"PTPN12","PSTPIP1",0.998
"PTPN12","ERBB2",0.935
"PTPN12","PTPN6",0.742
"FGL2","FGG",0.787
"FGL2","FN1",0.756
"FGL2","FGB",0.788
"FGL2","SERPINF2",0.756
"FGL2","FGL1",0.764
"FGL2","FGA",0.781
"FGL2","THBS1",0.778
"FGL2","MS4A6A",0.705
"FGL2","FCGR2B",0.896
"PEX1","ABCD3",0.711
"PEX1","PEX13",0.969
"PEX1","PEX2",0.947
"PEX1","TRIM37",0.722
"PEX1","PEX5L",0.918
"PEX1","PEX26",0.989
"PEX1","PEX3",0.867
"PEX1","PEX6",0.999
"PEX1","PEX10",0.966
"PEX1","PEX19",0.903
"PEX1","PEX14",0.954
"PEX1","PEX5",0.977
"PEX1","PEX7",0.938
"PEX1","ZFAND6",0.768
"PEX1","PEX12",0.965
"MTERF1","GABPA",0.793
"MTERF1","TFB2M",0.864
"MTERF1","POLRMT",0.83
"MTERF1","MTERF3",0.861
"MTERF1","TFB1M",0.833
"MTERF1","MTERF4",0.783
"CYTH4","ARF6",0.983
"CYTH4","ARF1",0.983
"CYTH4","FRMD4A",0.72
"CYTH4","PIK3CG",0.718
"CYTH4","PIK3CD",0.723
"CYTH4","IPCEF1",0.784
"GGT1","GSTM4",0.711
"GGT1","GSTP1",0.781
"GGT1","LTC4S",0.921
"GGT1","GGTLC1",0.783
"GGT1","GPX5",0.746
"GGT1","GCLC",0.944
"GGT1","GSTA1",0.761
"GGT1","GPX2",0.748
"GGT1","GSS",0.96
"GGT1","GSTM5",0.712
"GGT1","MGST3",0.751
"GGT1","GPX4",0.924
"GGT1","CSAD",0.907
"GGT1","PRDX6",0.909
"GGT1","GLS",0.882
"GGT1","OPLAH",0.936
"GGT1","AGA",0.752
"GGT1","GSTM3",0.718
"GGT1","GCLM",0.935
"GGT1","ANPEP",0.946
"GGT1","CYSLTR2",0.784
"GGT1","GLUD2",0.877
"GGT1","HPGDS",0.771
"GGT1","GSTA4",0.74
"GGT1","GPX3",0.82
"GGT1","GPX7",0.747
"GGT1","GLS2",0.843
"GGT1","GSTO1",0.729
"GGT1","TALDO1",0.737
"GGT1","GAD2",0.911
"GGT1","GGT5",0.923
"GGT1","GLUD1",0.861
"GGT1","ALDH4A1",0.816
"GGT1","CHAC1",0.914
"GGT1","GGCT",0.968
"GGT1","GLUL",0.854
"GGT1","BAAT",0.914
"GGT1","GAD1",0.915
"SGSM3","RAB4A",0.807
"SGSM3","RAB8A",0.727
"SGSM3","RAB5A",0.929
"SGSM3","RAB11A",0.742
"SGSM3","SGSM2",0.909
"SEZ6L","GRK3",0.816
"VPREB3","TCL1A",0.836
"VPREB3","CD72",0.753
"VPREB3","IGLL1",0.967
"VPREB3","CD19",0.847
"VPREB3","MS4A1",0.772
"VPREB3","CD79B",0.925
"VPREB3","BLK",0.763
"SDF2L1","HSPA5",0.804
"SDF2L1","CRELD2",0.937
"SDF2L1","HSPB8",0.72
"SDF2L1","STIP1",0.733
"SDF2L1","CCT8",0.721
"SDF2L1","CCT2",0.727
"SDF2L1","HSP90B1",0.964
"SDF2L1","PSMG1",0.726
"SDF2L1","PTGES3",0.72
"SDF2L1","CCT7",0.726
"SDF2L1","PDIA4",0.894
"SDF2L1","CCT4",0.723
"SDF2L1","HSF1",0.724
"SDF2L1","TCP1",0.74
"SDF2L1","CCT3",0.729
"SDF2L1","MANF",0.892
"SDF2L1","PDIA6",0.807
"SDF2L1","CCT6B",0.72
"SDF2L1","HYOU1",0.915
"SDF2L1","HSP90AB1",0.774
"SDF2L1","CALR",0.717
"SDF2L1","CCT5",0.72
"SDF2L1","TSC1",0.741
"SDF2L1","BAG3",0.729
"SDF2L1","PPIB",0.778
"SDF2L1","PSMG2",0.72
"SDF2L1","CCT6A",0.722
"SDF2L1","SNX5",0.994
"SDF2L1","KDELR1",0.877
"YWHAH","NF1",0.701
"YWHAH","CDC25C",0.989
"YWHAH","HDAC4",0.769
"YWHAH","CSNK1E",0.932
"YWHAH","SCN5A",0.727
"YWHAH","PRKN",0.7
"YWHAH","RAF1",0.998
"YWHAH","SNCA",0.821
"YWHAH","NEDD4L",0.959
"YWHAH","YWHAE",0.948
"YWHAH","TBC1D4",0.708
"YWHAH","YWHAQ",0.911
"YWHAH","CDK14",0.705
"YWHAH","YWHAZ",0.972
"YWHAH","MDM4",0.718
"YWHAH","RIMS1",0.771
"YWHAH","CTNNA1",0.923
"YWHAH","ARHGEF2",0.761
"YWHAH","YAP1",0.979
"YWHAH","YWHAB",0.97
"YWHAH","ABL1",0.833
"YWHAH","TXNDC9",0.841
"YWHAH","TBC1D1",0.7
"YWHAH","MAP2K1",0.735
"YWHAH","ARAF",0.988
"YWHAH","CTNNA2",0.92
"YWHAH","BAD",0.975
"YWHAH","CSNK1D",0.916
"YWHAH","BRAF",0.993
"YWHAH","MARK2",0.832
"YWHAH","NUMB",0.813
"YWHAH","CTNNA3",0.902
"YWHAH","FOXO3",0.951
"YWHAH","WWTR1",0.926
"YWHAH","MARK3",0.833
"RFPL3","RFPL2",0.742
"CDC42EP1","CDC42",0.952
"MCHR1","SSTR3",0.801
"MCHR1","BBS1",0.91
"MCHR1","GALR2",0.71
"MCHR1","POMC",0.847
"MCHR1","NPY",0.817
"MCHR1","SST",0.747
"MCHR1","SMO",0.775
"MCHR1","BBS4",0.885
"MCHR1","NPY2R",0.743
"MCHR1","BBS7",0.828
"MCHR1","NPY5R",0.75
